STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_6;MO_NSH;MO_RR;MO_SH_S;MX_RS;eor
        691;19930501;19930531;    9;      0;    54.3;      0;   15.1;eor
        691;19930601;19930630;    9;      0;    64.6;      0;   23.4;eor
        691;19930701;19930731;    9;      0;   190.7;      0;   43.1;eor
        691;19930801;19930831;    9;      0;    77.5;      0;   18.2;eor
        691;19930901;19930930;    9;      0;   126.8;      0;   22.9;eor
        691;19931001;19931031;    9;      0;    94.1;      0;   27.2;eor
        691;19931101;19931130;    9;      1;    22.9;      5;   14.2;eor
        691;19931201;19931231;    9;      2;   137.0;      2;   16.7;eor
        691;19940101;19940131;    9;      0;   100.1;      0;   17.1;eor
        691;19940201;19940228;    9;      3;    17.6;      5;   10.0;eor
        691;19940301;19940331;    9;      2;    98.4;      2;   17.0;eor
        691;19940401;19940430;    9;      0;    53.8;      0;   18.7;eor
        691;19940501;19940531;    9;      0;    42.5;      0;   12.3;eor
        691;19940601;19940630;    9;      0;    56.0;      0;   10.9;eor
        691;19940701;19940731;    9;      0;   103.5;      0;   48.1;eor
        691;19940801;19940831;    9;      0;    44.7;      0;    7.2;eor
        691;19940901;19940930;    9;      0;    88.0;      0;   13.2;eor
        691;19941001;19941031;    9;      0;    58.0;      0;   21.8;eor
        691;19941101;19941130;    9;      0;    47.3;      0;    9.5;eor
        691;19941201;19941231;    9;      0;    88.7;      0;   16.1;eor
        691;19950101;19950131;    9;      6;   108.3;     27;   13.5;eor
        691;19950201;19950228;    9;      0;    91.1;      0;   21.5;eor
        691;19950301;19950331;    9;      7;    71.9;      7;   17.4;eor
        691;19950401;19950430;    9;      0;    31.4;      0;    9.8;eor
        691;19950501;19950531;    9;      0;    51.7;      0;   21.9;eor
        691;19950601;19950630;    9;      0;    42.4;      0;    7.9;eor
        691;19950701;19950731;    9;      0;    41.3;      0;   12.9;eor
        691;19950801;19950831;    9;      0;    59.9;      0;   14.6;eor
        691;19950901;19950930;    9;      0;   120.3;      0;   40.7;eor
        691;19951001;19951031;    9;      0;    10.3;      0;    2.2;eor
        691;19951101;19951130;    9;      1;    47.1;      1;   11.7;eor
        691;19951201;19951231;    9;      1;    15.3;      1;   13.7;eor
        691;19960101;19960131;    9;      7;     2.9;     30;    2.6;eor
        691;19960201;19960229;    9;     13;    35.3;     96;    9.1;eor
        691;19960301;19960331;    9;      1;    10.2;      1;    7.7;eor
        691;19960401;19960430;    9;      0;    12.4;      0;    4.5;eor
        691;19960501;19960531;    9;      0;    56.6;      0;   10.4;eor
        691;19960601;19960630;    9;      0;    61.6;      0;   31.3;eor
        691;19960701;19960731;    9;      0;    50.4;      0;   20.9;eor
        691;19960801;19960831;    9;      0;    47.1;      0;   15.6;eor
        691;19960901;19960930;    9;      0;    42.6;      0;   11.2;eor
        691;19961001;19961031;    9;      0;    45.2;      0;    9.4;eor
        691;19961101;19961130;    9;      4;    54.5;      7;    8.9;eor
        691;19961201;19961231;    9;      3;    27.2;      6;    8.2;eor
        691;19970101;19970131;    9;      0;     2.8;     21;    2.0;eor
        691;19970201;19970228;    9;      0;    75.9;      0;   14.3;eor
        691;19970301;19970331;    9;      0;    40.0;      0;    7.7;eor
        691;19970401;19970430;    9;      0;    28.8;      0;    7.2;eor
        691;19970501;19970531;    9;      0;    90.2;      0;   28.5;eor
        691;19970601;19970630;    9;      0;   139.2;      0;   46.2;eor
        691;19970701;19970731;    9;      0;    59.6;      0;   11.5;eor
        691;19970801;19970831;    9;      0;    36.0;      0;   19.1;eor
        691;19970901;19970930;    9;      0;    10.5;      0;    2.2;eor
        691;19971001;19971031;    9;      0;    47.2;      0;    7.8;eor
        691;19971101;19971130;    9;      0;    29.1;      0;    6.1;eor
        691;19971201;19971231;    9;      0;    61.6;      0;   10.8;eor
        691;19980101;19980131;    9;      0;    68.0;      0;   15.6;eor
        691;19980201;19980228;    9;      4;    14.3;      6;    6.4;eor
        691;19980301;19980331;    9;      1;    61.9;      1;   11.7;eor
        691;19980401;19980430;    9;      0;    86.8;      0;   15.2;eor
        691;19980501;19980531;    9;      0;    26.1;      0;    8.3;eor
        691;19980601;19980630;    9;      0;   130.3;      0;   35.2;eor
        691;19980701;19980731;    9;      0;    80.5;      0;   15.6;eor
        691;19980801;19980831;    9;      0;    71.6;      0;   28.3;eor
        691;19980901;19980930;    9;      0;    60.9;      0;   12.0;eor
        691;19981001;19981031;    9;      0;   172.8;      0;   41.7;eor
        691;19981101;19981130;    9;      0;    55.8;      0;   10.7;eor
        691;19981201;19981231;    9;     21;    64.1;    116;   14.0;eor
        691;19990101;19990131;    9;      9;    41.3;     11;    7.1;eor
        691;19990201;19990228;    9;     13;    50.9;     24;    8.9;eor
        691;19990301;19990331;    9;      0;    39.1;      0;   11.6;eor
        691;19990401;19990430;    9;      0;    27.3;      0;    9.3;eor
        691;19990501;19990531;    9;      0;    43.2;      0;   13.5;eor
        691;19990601;19990630;    9;      0;    36.1;      0;   11.6;eor
        691;19990701;19990731;    9;      0;    54.7;      0;   13.3;eor
        691;19990801;19990831;    9;      0;    61.2;      0;   12.9;eor
        691;19990901;19990930;    9;      0;    42.7;      0;    9.9;eor
        691;19991001;19991031;    9;      0;    26.9;      0;    4.9;eor
        691;19991101;19991130;    9;      0;    19.0;      0;    3.2;eor
        691;19991201;19991231;    9;      0;   121.0;      0;   12.9;eor
        691;20000101;20000131;    9;      0;    44.0;      0;   13.0;eor
        691;20000201;20000229;    9;      0;    54.7;      0;    7.8;eor
        691;20000301;20000331;    9;      5;   103.5;      5;   14.6;eor
        691;20000401;20000430;    9;      0;    35.1;      0;    8.8;eor
        691;20000501;20000531;    9;      0;    34.0;      0;    5.7;eor
        691;20000601;20000630;    9;      0;    36.6;      0;   14.0;eor
        691;20000701;20000731;    9;      0;    78.6;      0;   13.9;eor
        691;20000801;20000831;    9;      0;    69.6;      0;   17.0;eor
        691;20000901;20000930;    9;      0;    71.5;      0;   14.6;eor
        691;20001001;20001031;    9;      0;    42.1;      0;    7.6;eor
        691;20001101;20001130;    9;      0;    26.7;      0;    5.9;eor
        691;20001201;20001231;    9;     14;    48.8;     60;   14.5;eor
        691;20010101;20010131;    9;      5;    43.2;     20;   11.6;eor
        691;20010201;20010228;    9;     14;    49.5;     19;   13.0;eor
        691;20010301;20010331;    9;      0;    47.4;      0;   10.8;eor
        691;20010401;20010430;    9;      0;    64.7;      0;    8.0;eor
        691;20010501;20010531;    9;      0;    51.7;      0;   21.0;eor
        691;20010601;20010630;    9;      0;   114.1;      0;   28.5;eor
        691;20010701;20010731;    9;      0;    55.2;      0;   20.7;eor
        691;20010801;20010831;    9;      0;    66.6;      0;   14.0;eor
        691;20010901;20010930;    9;      0;   180.8;      0;   40.8;eor
        691;20011001;20011031;    9;      0;    29.4;      0;    5.3;eor
        691;20011101;20011130;    9;      0;    57.1;      0;   13.1;eor
        691;20011201;20011231;    9;     14;    79.9;     21;   15.3;eor
        691;20020101;20020131;    9;      2;    59.0;      5;   18.7;eor
        691;20020201;20020228;    9;      6;    82.0;      6;   15.5;eor
        691;20020301;20020331;    9;      0;    33.0;      0;    7.1;eor
        691;20020401;20020430;    9;      0;    81.8;      0;   16.8;eor
        691;20020501;20020531;    9;      0;    40.3;      0;   11.0;eor
        691;20020601;20020630;    9;      0;    86.8;      0;   14.1;eor
        691;20020701;20020731;    9;      0;   187.5;      0;   46.8;eor
        691;20020801;20020831;    9;      0;   138.2;      0;   22.2;eor
        691;20020901;20020930;    9;      0;    40.6;      0;   14.3;eor
        691;20021001;20021031;    9;      0;   150.2;      0;   53.7;eor
        691;20021101;20021130;    9;      0;    89.1;      0;   26.1;eor
        691;20021201;20021231;    9;     10;    73.2;     10;   19.3;eor
        691;20030101;20030131;    9;     12;    78.0;     48;   17.2;eor
        691;20030201;20030228;    9;     14;    13.8;     29;    6.9;eor
        691;20030301;20030331;    9;      0;    27.3;      0;   11.1;eor
        691;20030401;20030430;    9;      0;    65.5;      0;   21.5;eor
        691;20030501;20030531;    9;      0;    85.3;      0;   22.4;eor
        691;20030601;20030630;    9;      0;    31.7;      0;    8.2;eor
        691;20030701;20030731;    9;      0;    96.7;      0;   34.3;eor
        691;20030801;20030831;    9;      0;    29.6;      0;   10.9;eor
        691;20030901;20030930;    9;      0;    54.9;      0;   26.2;eor
        691;20031001;20031031;    9;      0;    44.9;      0;   16.4;eor
        691;20031101;20031130;    9;      0;    14.5;      0;    4.6;eor
        691;20031201;20031231;    9;      2;    72.1;      2;   15.2;eor
        691;20040101;20040131;    9;     11;    88.1;     18;   10.6;eor
        691;20040201;20040229;    9;      1;    48.9;      1;   17.1;eor
        691;20040301;20040331;    9;      1;    34.8;      1;    7.6;eor
        691;20040401;20040430;    9;      0;    43.8;      0;   14.5;eor
        691;20040501;20040531;    9;      0;    39.2;      0;    7.1;eor
        691;20040601;20040630;    9;      0;    54.4;      0;   12.5;eor
        691;20040701;20040731;    9;      0;    94.1;      0;   23.7;eor
        691;20040801;20040831;    9;      0;    94.0;      0;   24.5;eor
        691;20040901;20040930;    9;      0;    77.5;      0;   21.4;eor
        691;20041001;20041031;    9;      0;    28.5;      0;    8.6;eor
        691;20041101;20041130;    9;      2;    80.0;      2;   14.7;eor
        691;20041201;20041231;    9;      1;    27.1;      1;    8.7;eor
        691;20050101;20050131;    9;      3;    60.5;      7;    9.3;eor
        691;20050201;20050228;    9;      8;    42.9;      9;   15.4;eor
        691;20050301;20050331;    9;     12;    45.7;     58;   12.9;eor
        691;20050401;20050430;    9;      0;    28.6;      0;    6.4;eor
        691;20050501;20050531;    9;      0;    89.3;      0;   13.6;eor
        691;20050601;20050630;    9;      0;    51.2;      0;   11.7;eor
        691;20050701;20050731;    9;      0;   101.0;      0;   38.4;eor
        691;20050801;20050831;    9;      0;    70.5;      0;   13.5;eor
        691;20050901;20050930;    9;      0;    40.9;      0;   20.9;eor
        691;20051001;20051031;    9;      0;    38.9;      0;   19.8;eor
        691;20051101;20051130;    9;      7;    55.4;     21;   15.4;eor
        691;20051201;20051231;    9;     23;    52.8;     41;    8.6;eor
        691;20060101;20060131;    9;      2;    16.8;      6;    4.6;eor
        691;20060201;20060228;    9;      1;    26.5;      1;    6.1;eor
        691;20060301;20060331;    9;     14;    55.3;     22;   21.3;eor
        691;20060401;20060430;    9;      0;    71.9;      0;   14.2;eor
        691;20060501;20060531;    9;      0;    69.7;      0;    9.2;eor
        691;20060601;20060630;    9;      0;    29.9;      0;   18.6;eor
        691;20060701;20060731;    9;      0;    18.1;      0;    6.3;eor
        691;20060801;20060831;    9;      0;   138.1;      0;   22.2;eor
        691;20060901;20060930;    9;      0;    18.1;      0;    9.0;eor
        691;20061001;20061031;    9;      0;    45.9;      0;   13.1;eor
        691;20061101;20061130;    9;      0;    61.0;      0;    9.6;eor
        691;20061201;20061231;    9;      0;    48.0;      0;    9.7;eor
        691;20070101;20070131;    9;      3;   118.2;      4;   38.8;eor
        691;20070201;20070228;    9;      7;    73.1;     17;   16.6;eor
        691;20070301;20070331;    9;      0;    45.8;      0;   10.1;eor
        691;20070401;20070430;    9;      0;     2.2;      0;    2.1;eor
        691;20070501;20070531;    9;      0;   108.4;      0;   16.6;eor
        691;20070601;20070630;    9;      0;    47.7;      0;    9.4;eor
        691;20070701;20070731;    9;      0;   126.8;      0;   23.9;eor
        691;20070801;20070831;    9;      0;    41.0;      0;   15.5;eor
        691;20070901;20070930;    9;      0;    83.3;      0;   17.1;eor
        691;20071001;20071031;    9;      0;    50.6;      0;   21.4;eor
        691;20071101;20071130;    9;      0;    74.9;      0;   12.9;eor
        691;20071201;20071231;    9;      0;    58.0;      0;   16.3;eor
        691;20080101;20080131;    9;      0;   109.9;      0;   31.2;eor
        691;20080201;20080229;    9;      0;    47.7;      0;   20.3;eor
        691;20080301;20080331;    9;      3;    65.2;      3;   14.2;eor
        691;20080401;20080430;    9;      0;    39.4;      0;    9.4;eor
        691;20080501;20080531;    9;      0;    10.0;      0;    5.4;eor
        691;20080601;20080630;    9;      0;    41.9;      0;   12.9;eor
        691;20080701;20080731;    9;      0;   122.1;      0;   38.3;eor
        691;20080801;20080831;    9;      0;   123.5;      0;   28.9;eor
        691;20080901;20080930;    9;      0;    24.9;      0;    8.4;eor
        691;20081001;20081031;    9;      0;    62.0;      0;   13.9;eor
        691;20081101;20081130;    9;     14;    44.6;     36;   16.9;eor
        691;20081201;20081231;    9;      0;     8.5;      0;    2.3;eor
        691;20090101;20090131;    9;      0;    36.6;      3;   12.1;eor
        691;20090201;20090228;    9;      4;    45.4;      5;   11.3;eor
        691;20090301;20090331;    9;      0;    48.7;      0;    8.5;eor
        691;20090401;20090430;    9;      0;    21.2;      0;   10.0;eor
        691;20090501;20090531;    9;      0;    39.0;      0;   10.8;eor
        691;20090601;20090630;    9;      0;    64.8;      0;   15.1;eor
        691;20090701;20090731;    9;      0;   117.3;      0;   17.9;eor
        691;20090801;20090831;    9;      0;    10.1;      0;    5.9;eor
        691;20090901;20090930;    9;      0;    35.8;      0;   15.2;eor
        691;20091001;20091031;    9;      0;    78.5;      0;   41.6;eor
        691;20091101;20091130;    9;      0;    94.7;      0;   27.7;eor
        691;20091201;20091231;    9;     13;    52.8;     35;   15.7;eor
        691;20100101;20100131;    9;     27;    25.5;    237;    5.1;eor
        691;20100201;20100228;    9;     11;    42.6;     82;    9.8;eor
        691;20100301;20100331;    9;      7;    71.6;     27;   19.2;eor
        691;20100401;20100430;    9;      0;    19.2;      0;   10.1;eor
        691;20100501;20100531;    9;      0;    52.5;      0;   15.4;eor
        691;20100601;20100630;    9;      0;    12.9;      0;    5.3;eor
        691;20100701;20100731;    9;      0;    44.5;      0;   17.3;eor
        691;20100801;20100831;    9;      0;    94.7;      0;   18.2;eor
        691;20100901;20100930;    9;      0;    71.0;      0;   17.0;eor
        691;20101001;20101031;    9;      0;    37.1;      0;    5.7;eor
        691;20101101;20101130;    9;      2;    56.2;      2;   12.9;eor
        691;20101201;20101231;    9;     44;    32.6;    256;    8.1;eor
        691;20110101;20110131;    9;      3;    34.8;     14;    8.4;eor
        691;20110201;20110228;    9;      2;    34.7;      2;   15.8;eor
        691;20110301;20110331;    9;      0;     6.3;      0;    3.6;eor
        691;20110401;20110430;    9;      0;    18.8;      0;    6.3;eor
        691;20110501;20110531;    9;      0;    29.2;      0;    9.0;eor
        691;20110601;20110630;    9;      0;    77.5;      0;   17.5;eor
        691;20110701;20110731;    9;      0;    41.2;      0;   14.1;eor
        691;20110801;20110831;    9;      0;   118.4;      0;   26.8;eor
        691;20110901;20110930;    9;      0;    54.4;      0;   23.7;eor
        691;20111001;20111031;    9;      0;    73.5;      0;   17.9;eor
        691;20111101;20111130;    7;      0;     2.3;      0;    1.9;eor
        691;20111201;20111231;    7;      0;   131.1;      0;   16.2;eor
        691;20120101;20120131;    3;      1;   107.6;      1;   15.7;eor
        691;20120201;20120229;    3;      0;    14.6;      0;    3.6;eor
        691;20120301;20120331;    3;      0;    10.3;      0;    7.8;eor
        691;20120401;20120430;    3;      0;    27.0;      0;   10.1;eor
        691;20120501;20120531;    3;      0;    48.2;      0;   13.8;eor
        691;20120601;20120630;    3;      0;    54.6;      0;   18.1;eor
        691;20120701;20120731;    3;      0;    83.5;      0;   21.9;eor
        691;20120801;20120831;    3;      0;    45.5;      0;   11.9;eor
        691;20120901;20120930;    3;      0;    35.4;      0;   11.7;eor
        691;20121001;20121031;    3;      0;    70.6;      0;   17.9;eor
        691;20121101;20121130;    3;      0;    29.2;      0;    5.0;eor
        691;20121201;20121231;    3;     14;    79.7;     28;   10.1;eor
        691;20130101;20130131;    3;     10;    43.1;     57;    9.8;eor
        691;20130201;20130228;    3;      5;    37.3;      5;   10.3;eor
        691;20130301;20130331;    3;     16;    11.2;     34;    7.0;eor
        691;20130401;20130430;    3;      0;    24.9;      0;    9.2;eor
        691;20130501;20130531;    3;      0;   117.1;      0;   24.0;eor
        691;20130601;20130630;    3;      0;    96.8;      0;   42.7;eor
        691;20130701;20130731;    3;      0;    37.2;      0;   14.3;eor
        691;20130801;20130831;    3;      0;    39.1;      0;   18.0;eor
        691;20130901;20130930;    3;      0;    42.8;      0;    7.4;eor
        691;20131001;20131031;    3;      0;    44.1;      0;    9.6;eor
        691;20131101;20131130;    3;      0;    65.7;      0;   16.6;eor
        691;20131201;20131231;    3;      1;    44.8;      1;    9.0;eor
        691;20140101;20140131;    3;      6;    32.0;     13;    8.4;eor
        691;20140201;20140228;    3;      0;    30.0;      0;    7.7;eor
        691;20140301;20140331;    3;      0;    31.0;      0;   13.3;eor
        691;20140401;20140430;    3;      0;    53.9;      0;    9.9;eor
        691;20140501;20140531;    3;      0;    93.0;      0;   12.2;eor
        691;20140601;20140630;    3;      0;    57.7;      0;   12.5;eor
        691;20140701;20140731;    3;      0;    82.8;      0;   30.1;eor
        691;20140801;20140831;    3;      0;    43.9;      0;   14.7;eor
        691;20140901;20140930;    3;      0;    22.1;      0;    8.3;eor
        691;20141001;20141031;    3;      0;    50.3;      0;   10.3;eor
        691;20141101;20141130;    3;      0;    22.1;      0;    8.9;eor
        691;20141201;20141231;    3;      0;    84.0;      0;   16.7;eor
        691;20150101;20150131;    3;      3;    71.6;      3;   11.3;eor
        691;20150201;20150228;    3;      1;    29.3;      1;    7.3;eor
        691;20150301;20150331;    3;      0;    64.8;      0;   16.9;eor
        691;20150401;20150430;    3;      0;    26.1;      0;   10.5;eor
        691;20150501;20150531;    3;      0;    31.5;      0;   10.9;eor
        691;20150601;20150630;    3;      0;    23.3;      0;    7.5;eor
        691;20150701;20150731;    3;      0;    94.1;      0;   16.0;eor
        691;20150801;20150831;    3;      0;   115.3;      0;   34.2;eor
        691;20150901;20150930;    3;      0;    69.4;      0;   16.0;eor
        691;20151001;20151031;    3;      0;    42.1;      0;   19.1;eor
        691;20151101;20151130;    3;      1;   109.2;      1;   17.0;eor
        691;20151201;20151231;    3;      0;    36.0;      0;   13.5;eor
        691;20160101;20160131;    3;     18;    54.6;     48;   10.4;eor
        691;20160201;20160229;    3;      1;    82.9;      1;   18.2;eor
        691;20160301;20160331;    3;      0;    35.4;      0;    9.7;eor
        691;20160401;20160430;    3;      0;    53.9;      0;   15.4;eor
        691;20160501;20160531;    3;      0;    40.3;      0;   13.0;eor
        691;20160601;20160630;    3;      0;   105.4;      0;   19.7;eor
        691;20160701;20160731;    3;      0;    33.5;      0;    9.3;eor
        691;20160801;20160831;    3;      0;    19.9;      0;    3.5;eor
        691;20160901;20160930;    3;      0;    36.4;      0;   29.7;eor
        691;20161001;20161031;    3;      0;    16.5;      0;    3.2;eor
        691;20161101;20161130;    3;      3;    33.9;      3;   15.2;eor
        691;20161201;20161231;    3;      0;    34.0;      0;   17.1;eor
